  DIM            DIFF       ESSAIS           TEMPS
   5			  0			 122			0.06000
   5			  5			 122			0.06900
   5			 10			 122			0.07100
   5			 15			 122			0.06600
   5			 20			 122			0.07200
   5			 40			  43			0.03300
   5			 60			  66			0.04900
   5			 80			  32			0.02100
  10			  0			 157			0.08300
  10			  5			 157			0.08200
  10			 10			 157			0.08900
  10			 15			 157			0.08400
  10			 20			 126			0.07000
  10			 40			  63			0.04800
  10			 60			  33			0.02900
  10			 80			  53			0.04400
  15			  0			 244			0.17300
  15			  5			 244			0.16700
  15			 10			 244			0.16700
  15			 15			 140			0.10000
  15			 20			 138			0.12400
  15			 40			 155			0.13500
  15			 60			  58			0.04900
  15			 80			  81			0.07500
  20			  0			 317			0.29400
  20			  5			 317			0.31400
  20			 10			 149			0.14100
  20			 15			 257			0.34600
  20			 20			  90			0.10200
  20			 40			  87			0.09400
  20			 60			  61			0.10700
  20			 80			 102			0.11500
  25			  0			 328			0.38200
  25			  5			 328			0.41000
  25			 10			 255			0.33100
  25			 15			 161			0.20500
  25			 20			 211			0.32500
  25			 40			 122			0.19300
  25			 60			 118			0.20500
  25			 80			 163			0.14800
  30			  0			 413			0.65100
  30			  5			 413			0.64400
  30			 10			 158			0.27300
  30			 15			 177			0.28400
  30			 20			 154			0.28800
  30			 40			 112			0.33600
  30			 60			 140			0.26700
  30			 80			 113			0.25300
  35			  0			 478			1.25500
  35			  5			 478			1.25700
  35			 10			 226			0.55700
  35			 15			 130			0.38800
  35			 20			 128			0.45500
  35			 40			 102			0.21400
  35			 60			 171			0.79900
  35			 80			 134			0.50400
  40			  0			 562			2.56900
  40			  5			 332			1.63100
  40			 10			 163			0.64700
  40			 15			 195			1.00600
  40			 20			 195			0.98400
  40			 40			 165			0.78600
  40			 60			 169			1.20900
  40			 80			 120			0.54000
  45			  0			 595			3.88800
  45			  5			 283			1.52400
  45			 10			 168			1.13600
  45			 15			 180			1.86500
  45			 20			 161			1.32000
  45			 40			 161			1.63800
  45			 60			 127			1.21300
  45			 80			 112			1.68900
  50			  0			 761			7.93300
  50			  5			 383			3.52400
  50			 10			 197			1.96000
  50			 15			 168			1.81700
  50			 20			 168			2.73800
  50			 40			 104			1.65300
  50			 60			 105			1.51500
  50			 80			 132			2.12200
  55			  0			 747			9.62600
  55			  5			 417			5.97500
  55			 10			 217			4.62900
  55			 15			 179			2.50100
  55			 20			 135			2.89500
  55			 40			 171			2.76500
  55			 60			 128			4.16800
  55			 80			 225			5.84100
  60			  0			 789			19.34900
  60			  5			 328			8.48400
  60			 10			 227			6.39900
  60			 15			 174			4.98200
  60			 20			 155			4.61900
  60			 40			 108			3.54800
  60			 60			 109			4.58900
  60			 80			 147			3.79000
  65			  0			 800			20.57900
  65			  5			 400			12.66700
  65			 10			 223			5.82600
  65			 15			 200			9.69300
  65			 20			 141			6.32200
  65			 40			 226			10.42900
  65			 60			 173			9.10700
  65			 80			 218			12.62800
  70			  0			 860			29.43400
  70			  5			 332			14.31900
  70			 10			 268			12.49200
  70			 15			 189			10.73200
  70			 20			 120			6.32100
  70			 40			 151			10.37400
  70			 60			 195			18.25500
  70			 80			 149			14.77600
  75			  0			 965			54.73000
  75			  5			 355			20.78500
  75			 10			 185			12.83800
  75			 15			 161			14.61400
  75			 20			 174			18.33700
  75			 40			 137			10.75200
  75			 60			 201			20.65000
  75			 80			 108			14.84800
  80			  0			1015			75.88100
  80			  5			 302			20.53000
  80			 10			 211			18.45600
  80			 15			 202			15.00600
  80			 20			 202			22.25800
  80			 40			 219			28.32600
  80			 60			 176			14.12600
  80			 80			 149			14.88800
  85			  0			1057			102.23200
  85			  5			 308			34.75500
  85			 10			 230			18.01500
  85			 15			 203			20.33900
  85			 20			 190			25.59400
  85			 40			 207			24.82000
  85			 60			  98			15.72100
  85			 80			 116			13.89200
  90			  0			1246			146.14400
  90			  5			 320			38.58600
  90			 10			 239			33.81400
  90			 15			 175			21.97300
  90			 20			 199			26.05400
  90			 40			 150			25.00400
  90			 60			 113			13.55600
  90			 80			 148			26.65400
  95			  0			1220			162.06900
  95			  5			 384			49.45800
  95			 10			 245			42.42200
  95			 15			 243			52.42900
  95			 20			 157			27.89900
  95			 40			 230			47.38900
  95			 60			 106			19.46700
  95			 80			 119			30.54300
 100			  0			1157			173.95000
 100			  5			 321			54.79700
 100			 10			 236			52.78700
 100			 15			 208			48.14300
 100			 20			 201			43.83700
 100			 40			 210			42.17900
 100			 60			 155			48.44400
 100			 80			 162			44.16600
