  
  20			  0			 153			0.00100
  20			  5			 153			0.00100
  20			 10			  75			0.00100
  20			 15			  69			0.00000
  20			 20			  53			0.00100
  20			 25			  46			0.00000
  20			 30			  45			0.00100
  40			  0			 330			0.01000
  40			  5			 188			0.00100
  40			 10			 108			0.00100
  40			 15			  80			0.00100
  40			 20			  71			0.00100
  40			 25			  62			0.00100
  40			 30			  60			0.00900
  60			  0			 550			0.01200
  60			  5			 209			0.00200
  60			 10			 130			0.00200
  60			 15			  98			0.00100
  60			 20			  88			0.00200
  60			 25			  88			0.00500
  60			 30			  79			0.00300
  80			  0			 794			0.02100
  80			  5			 233			0.00400
  80			 10			 140			0.00300
  80			 15			 124			0.00700
  80			 20			  98			0.00400
  80			 25			  92			0.01700
  80			 30			  76			0.00600
 100			  0			1009			0.03700
 100			  5			 244			0.00500
 100			 10			 142			0.00700
 100			 15			 123			0.00600
 100			 20			 111			0.00800
 100			 25			 110			0.01100
 100			 30			  94			0.01100
 120			  0			1250			0.06700
 120			  5			 243			0.00600
 120			 10			 187			0.00700
 120			 15			 142			0.00900
 120			 20			 117			0.01300
 120			 25			 123			0.01900
 120			 30			  97			0.01900
 140			  0			1546			0.11200
 140			  5			 273			0.01000
 140			 10			 195			0.02200
 140			 15			 157			0.01600
 140			 20			 149			0.01900
 140			 25			 143			0.02700
 140			 30			 125			0.03200
 160			  0			1637			0.15000
 160			  5			 315			0.01100
 160			 10			 209			0.01500
 160			 15			 160			0.02100
 160			 20			 138			0.03100
 160			 25			 123			0.04600
 160			 30			 112			0.07000
 180			  0			1946			0.22600
 180			  5			 314			0.01500
 180			 10			 188			0.02200
 180			 15			 164			0.03300
 180			 20			 159			0.04400
 180			 25			 140			0.06700
 180			 30			 119			0.09400
 200			  0			2184			0.31700
 200			  5			 307			0.01800
 200			 10			 191			0.03100
 200			 15			 157			0.04500
 200			 20			 165			0.06500
 200			 25			 141			0.10200
 200			 30			 107			0.16100
