  20			 10			  66			0.00100
  20			 20			  93			0.00000
  20			 30			 146			0.00100
  20			 40			 140			0.00000
  20			 50			 175			0.00000
  20			 60			 168			0.00100
  20			 70			 185			0.00000
  20			 80			 188			0.00100
  40			 10			 136			0.00200
  40			 20			 240			0.00700
  40			 30			 291			0.00300
  40			 40			 358			0.00300
  40			 50			 415			0.00600
  40			 60			 434			0.00300
  40			 70			 517			0.00400
  40			 80			 514			0.00600
  60			 10			 210			0.00400
  60			 20			 390			0.00600
  60			 30			 518			0.00600
  60			 40			 598			0.00700
  60			 50			 735			0.00900
  60			 60			 762			0.01000
  60			 70			 851			0.01200
  60			 80			 872			0.01100
  80			 10			 303			0.01100
  80			 20			 548			0.01800
  80			 30			 743			0.02300
  80			 40			 921			0.01900
  80			 50			1010			0.02000
  80			 60			1130			0.02200
  80			 70			1277			0.02800
  80			 80			1378			0.03000
 100			 10			 384			0.01700
 100			 20			 735			0.02600
 100			 30			 970			0.03000
 100			 40			1132			0.03100
 100			 50			1319			0.03700
 100			 60			1557			0.03900
 100			 70			1729			0.04300
 100			 80			1805			0.04400
 120			 10			 467			0.02300
 120			 20			 829			0.03800
 120			 30			1197			0.04600
 120			 40			1443			0.05000
 120			 50			1740			0.06000
 120			 60			1972			0.06900
 120			 70			2103			0.07100
 120			 80			2287			0.07900
 140			 10			 535			0.03500
 140			 20			1030			0.05800
 140			 30			1444			0.07300
 140			 40			1794			0.08800
 140			 50			2029			0.09900
 140			 60			2367			0.11800
 140			 70			2636			0.13500
 140			 80			2812			0.12900
 160			 10			 634			0.04600
 160			 20			1203			0.07900
 160			 30			1751			0.10500
 160			 40			2123			0.13100
 160			 50			2498			0.14900
 160			 60			2791			0.16600
 160			 70			3117			0.20600
 160			 80			3526			0.22300
 180			 10			 668			0.07200
 180			 20			1343			0.11400
 180			 30			1971			0.16700
 180			 40			2456			0.19500
 180			 50			2901			0.23100
 180			 60			3309			0.35200
 180			 70			3581			0.26900
 180			 80			4082			0.29700
 200			 10			 742			0.07900
 200			 20			1514			0.14000
 200			 30			2229			0.20600
 200			 40			2716			0.27100
 200			 50			3325			0.30800
 200			 60			3786			0.34700
 200			 70			4259			0.39300
 200			 80			4462			0.42000
