  20			 10			6422112			0.00100
  20			 20			6422112			0.00000
  20			 30			6422112			0.00000
  20			 40			6422112			0.00000
  20			 50			6422112			0.00100
  20			 60			6422112			0.00000
  20			 70			6422112			0.00000
  20			 80			6422112			0.00100
  40			 10			6422112			0.00100
  40			 20			6422112			0.00100
  40			 30			6422112			0.00100
  40			 40			6422112			0.00100
  40			 50			6422112			0.00300
  40			 60			6422112			0.00200
  40			 70			6422112			0.00100
  40			 80			6422112			0.00100
  60			 10			6422112			0.00400
  60			 20			6422112			0.00300
  60			 30			6422112			0.00200
  60			 40			6422112			0.00300
  60			 50			6422112			0.00600
  60			 60			6422112			0.00600
  60			 70			6422112			0.00300
  60			 80			6422112			0.00300
  80			 10			6422112			0.00500
  80			 20			6422112			0.00700
  80			 30			6422112			0.01000
  80			 40			6422112			0.00600
  80			 50			6422112			0.01000
  80			 60			6422112			0.00600
  80			 70			6422112			0.00600
  80			 80			6422112			0.00800
 100			 10			6422112			0.01700
 100			 20			6422112			0.01500
 100			 30			6422112			0.01500
 100			 40			6422112			0.00900
 100			 50			6422112			0.00900
 100			 60			6422112			0.00700
 100			 70			6422112			0.00800
 100			 80			6422112			0.00700
 120			 10			6422112			0.01000
 120			 20			6422112			0.01300
 120			 30			6422112			0.01100
 120			 40			6422112			0.01100
 120			 50			6422112			0.01200
 120			 60			6422112			0.01100
 120			 70			6422112			0.01200
 120			 80			6422112			0.01100
 140			 10			6422112			0.01300
 140			 20			6422112			0.01700
 140			 30			6422112			0.01500
 140			 40			6422112			0.01500
 140			 50			6422112			0.01500
 140			 60			6422112			0.01600
 140			 70			6422112			0.01600
 140			 80			6422112			0.01600
 160			 10			6422112			0.01700
 160			 20			6422112			0.01900
 160			 30			6422112			0.01900
 160			 40			6422112			0.02000
 160			 50			6422112			0.01900
 160			 60			6422112			0.01900
 160			 70			6422112			0.02000
 160			 80			6422112			0.02000
 180			 10			6422112			0.02100
 180			 20			6422112			0.02300
 180			 30			6422112			0.02300
 180			 40			6422112			0.02300
 180			 50			6422112			0.02300
 180			 60			6422112			0.02400
 180			 70			6422112			0.02700
 180			 80			6422112			0.02400
 200			 10			6422112			0.02900
 200			 20			6422112			0.02700
 200			 30			6422112			0.02900
 200			 40			6422112			0.02900
 200			 50			6422112			0.03000
 200			 60			6422112			0.02800
 200			 70			6422112			0.02900
 200			 80			6422112			0.02900
